repo,user_id,year,office,organization_role
synthetic_repo_048,synthetic_user_1007,2024,Advanced Scientific Computing Research,POSTDOC
synthetic_repo_048,synthetic_user_1012,2024,Advanced Scientific Computing Research,FACULTY
synthetic_repo_048,synthetic_user_1091,2024,Advanced Scientific Computing Research,FACULTY
synthetic_repo_049,synthetic_user_0009,2024,Advanced Scientific Computing Research,POSTDOC
synthetic_repo_049,synthetic_user_0027,2024,Advanced Scientific Computing Research,FACULTY
synthetic_repo_049,synthetic_user_0057,2024,Advanced Scientific Computing Research,POSTDOC
synthetic_repo_049,synthetic_user_0076,2024,Advanced Scientific Computing Research,GRADUATE
synthetic_repo_049,synthetic_user_0096,2024,Advanced Scientific Computing Research,SCIENTST
synthetic_repo_049,synthetic_user_0098,2024,Advanced Scientific Computing Research,SCIENTST
synthetic_repo_049,synthetic_user_0102,2024,Advanced Scientific Computing Research,FACULTY
synthetic_repo_049,synthetic_user_0119,2024,Advanced Scientific Computing Research,UNDRGRAD
synthetic_repo_049,synthetic_user_0144,2024,Advanced Scientific Computing Research,UNDRGRAD
synthetic_repo_049,synthetic_user_0147,2024,Advanced Scientific Computing Research,FACULTY
synthetic_repo_049,synthetic_user_0240,2024,Advanced Scientific Computing Research,SCIENTST
synthetic_repo_049,synthetic_user_0241,2024,Advanced Scientific Computing Research,GRADUATE
synthetic_repo_049,synthetic_user_0245,2024,Advanced Scientific Computing Research,POSTDOC
synthetic_repo_049,synthetic_user_0336,2024,Advanced Scientific Computing Research,POSTDOC
synthetic_repo_049,synthetic_user_0350,2024,Advanced Scientific Computing Research,FACULTY
synthetic_repo_049,synthetic_user_0391,2024,Advanced Scientific Computing Research,UNDRGRAD
synthetic_repo_049,synthetic_user_0402,2024,Advanced Scientific Computing Research,GRADUATE
synthetic_repo_049,synthetic_user_0415,2024,Advanced Scientific Computing Research,GRADUATE
synthetic_repo_049,synthetic_user_0462,2024,Advanced Scientific Computing Research,PROSTAFF
synthetic_repo_049,synthetic_user_0502,2024,Advanced Scientific Computing Research,FACULTY
synthetic_repo_049,synthetic_user_0553,2024,Advanced Scientific Computing Research,POSTDOC
synthetic_repo_049,synthetic_user_0625,2024,Advanced Scientific Computing Research,UNDRGRAD
synthetic_repo_049,synthetic_user_0645,2024,Advanced Scientific Computing Research,GRADUATE
synthetic_repo_049,synthetic_user_0662,2024,Advanced Scientific Computing Research,UNDRGRAD
synthetic_repo_049,synthetic_user_0685,2024,Advanced Scientific Computing Research,SCIENTST
synthetic_repo_049,synthetic_user_0711,2024,Advanced Scientific Computing Research,GRADUATE
synthetic_repo_049,synthetic_user_0886,2024,Advanced Scientific Computing Research,SCIENTST
synthetic_repo_049,synthetic_user_0918,2024,Advanced Scientific Computing Research,POSTDOC
synthetic_repo_049,synthetic_user_0979,2024,Advanced Scientific Computing Research,GRADUATE
synthetic_repo_049,synthetic_user_0984,2024,Advanced Scientific Computing Research,OTHER
synthetic_repo_049,synthetic_user_0985,2024,Advanced Scientific Computing Research,GRADUATE
synthetic_repo_049,synthetic_user_0999,2024,Advanced Scientific Computing Research,NONE
synthetic_repo_049,synthetic_user_1007,2024,Advanced Scientific Computing Research,POSTDOC
synthetic_repo_049,synthetic_user_1012,2024,Advanced Scientific Computing Research,FACULTY
synthetic_repo_049,synthetic_user_1091,2024,Advanced Scientific Computing Research,FACULTY
synthetic_repo_049,synthetic_user_1104,2024,Advanced Scientific Computing Research,SCIENTST
synthetic_repo_049,synthetic_user_1150,2024,Advanced Scientific Computing Research,PROSTAFF
synthetic_repo_050,synthetic_user_0027,2024,Advanced Scientific Computing Research,FACULTY
synthetic_repo_050,synthetic_user_0038,2024,Advanced Scientific Computing Research,UNDRGRAD
synthetic_repo_050,synthetic_user_0057,2024,Advanced Scientific Computing Research,POSTDOC
synthetic_repo_050,synthetic_user_0076,2024,Advanced Scientific Computing Research,GRADUATE
synthetic_repo_050,synthetic_user_0086,2024,Advanced Scientific Computing Research,PROSTAFF
synthetic_repo_050,synthetic_user_0096,2024,Advanced Scientific Computing Research,SCIENTST
synthetic_repo_050,synthetic_user_0102,2024,Advanced Scientific Computing Research,FACULTY
synthetic_repo_050,synthetic_user_0147,2024,Advanced Scientific Computing Research,FACULTY
synthetic_repo_050,synthetic_user_0183,2024,Advanced Scientific Computing Research,POSTDOC
synthetic_repo_050,synthetic_user_0238,2024,Advanced Scientific Computing Research,FACULTY
synthetic_repo_050,synthetic_user_0240,2024,Advanced Scientific Computing Research,SCIENTST
synthetic_repo_050,synthetic_user_0241,2024,Advanced Scientific Computing Research,GRADUATE
synthetic_repo_050,synthetic_user_0245,2024,Advanced Scientific Computing Research,POSTDOC
synthetic_repo_050,synthetic_user_0269,2024,Advanced Scientific Computing Research,FACULTY
synthetic_repo_050,synthetic_user_0276,2024,Advanced Scientific Computing Research,UNDRGRAD
synthetic_repo_050,synthetic_user_0336,2024,Advanced Scientific Computing Research,POSTDOC
synthetic_repo_050,synthetic_user_0338,2024,Advanced Scientific Computing Research,UNDRGRAD
synthetic_repo_050,synthetic_user_0350,2024,Advanced Scientific Computing Research,FACULTY
synthetic_repo_050,synthetic_user_0391,2024,Advanced Scientific Computing Research,UNDRGRAD
synthetic_repo_050,synthetic_user_0402,2024,Advanced Scientific Computing Research,GRADUATE
synthetic_repo_050,synthetic_user_0405,2024,Advanced Scientific Computing Research,GRADUATE
synthetic_repo_050,synthetic_user_0426,2024,Advanced Scientific Computing Research,GRADUATE
synthetic_repo_050,synthetic_user_0502,2024,Advanced Scientific Computing Research,FACULTY
synthetic_repo_050,synthetic_user_0504,2024,Advanced Scientific Computing Research,SCIENTST
synthetic_repo_050,synthetic_user_0565,2024,Advanced Scientific Computing Research,FACULTY
synthetic_repo_050,synthetic_user_0625,2024,Advanced Scientific Computing Research,UNDRGRAD
synthetic_repo_050,synthetic_user_0634,2024,Advanced Scientific Computing Research,NONE
synthetic_repo_050,synthetic_user_0685,2024,Advanced Scientific Computing Research,SCIENTST
synthetic_repo_050,synthetic_user_0711,2024,Advanced Scientific Computing Research,GRADUATE
synthetic_repo_050,synthetic_user_0755,2024,Advanced Scientific Computing Research,GRADUATE
synthetic_repo_050,synthetic_user_0886,2024,Advanced Scientific Computing Research,SCIENTST
synthetic_repo_050,synthetic_user_0894,2024,Advanced Scientific Computing Research,POSTDOC
synthetic_repo_050,synthetic_user_0952,2024,Advanced Scientific Computing Research,SCIENTST
synthetic_repo_050,synthetic_user_0966,2024,Advanced Scientific Computing Research,GRADUATE
synthetic_repo_050,synthetic_user_0973,2024,Advanced Scientific Computing Research,SCIENTST
synthetic_repo_050,synthetic_user_0979,2024,Advanced Scientific Computing Research,GRADUATE
synthetic_repo_050,synthetic_user_0985,2024,Advanced Scientific Computing Research,GRADUATE
synthetic_repo_050,synthetic_user_0992,2024,Advanced Scientific Computing Research,GRADUATE
synthetic_repo_050,synthetic_user_0999,2024,Advanced Scientific Computing Research,NONE
synthetic_repo_050,synthetic_user_1007,2024,Advanced Scientific Computing Research,POSTDOC
synthetic_repo_050,synthetic_user_1012,2024,Advanced Scientific Computing Research,FACULTY
synthetic_repo_050,synthetic_user_1091,2024,Advanced Scientific Computing Research,FACULTY
synthetic_repo_050,synthetic_user_1099,2024,Advanced Scientific Computing Research,SCIENTST
synthetic_repo_050,synthetic_user_1109,2024,Advanced Scientific Computing Research,OTHER
synthetic_repo_050,synthetic_user_1122,2024,Advanced Scientific Computing Research,POSTDOC
synthetic_repo_050,synthetic_user_1150,2024,Advanced Scientific Computing Research,PROSTAFF
synthetic_repo_050,synthetic_user_1187,2024,Advanced Scientific Computing Research,FACULTY
synthetic_repo_051,synthetic_user_0130,2024,Fusion Energy Sciences,GRADUATE
synthetic_repo_051,synthetic_user_0291,2024,Fusion Energy Sciences,FACULTY
synthetic_repo_051,synthetic_user_0543,2024,Fusion Energy Sciences,SCIENTST
synthetic_repo_051,synthetic_user_1014,2024,Fusion Energy Sciences,SCIENTST
synthetic_repo_051,synthetic_user_1065,2024,Fusion Energy Sciences,FACULTY
synthetic_repo_052,synthetic_user_0249,2024,Fusion Energy Sciences,PROSTAFF
synthetic_repo_052,synthetic_user_0289,2024,Fusion Energy Sciences,SCIENTST
synthetic_repo_052,synthetic_user_0315,2024,Fusion Energy Sciences,POSTDOC
synthetic_repo_052,synthetic_user_0341,2024,Fusion Energy Sciences,PROSTAFF
synthetic_repo_052,synthetic_user_0566,2024,Fusion Energy Sciences,UNDRGRAD
synthetic_repo_052,synthetic_user_0579,2024,Fusion Energy Sciences,GRADUATE
synthetic_repo_052,synthetic_user_0859,2024,Fusion Energy Sciences,PROSTAFF
synthetic_repo_052,synthetic_user_0995,2024,Fusion Energy Sciences,FACULTY
synthetic_repo_053,synthetic_user_0107,2024,Fusion Energy Sciences,PROSTAFF
synthetic_repo_053,synthetic_user_0329,2024,Fusion Energy Sciences,PROSTAFF
synthetic_repo_053,synthetic_user_0495,2024,Fusion Energy Sciences,SCIENTST
synthetic_repo_053,synthetic_user_0566,2024,Fusion Energy Sciences,UNDRGRAD
synthetic_repo_053,synthetic_user_0598,2024,Fusion Energy Sciences,SCIENTST
synthetic_repo_053,synthetic_user_0995,2024,Fusion Energy Sciences,FACULTY
synthetic_repo_053,synthetic_user_1008,2024,Fusion Energy Sciences,FACULTY
synthetic_repo_053,synthetic_user_1014,2024,Fusion Energy Sciences,SCIENTST
synthetic_repo_053,synthetic_user_1157,2024,Fusion Energy Sciences,GRADUATE
synthetic_repo_053,synthetic_user_1162,2024,Fusion Energy Sciences,SCIENTST
synthetic_repo_055,synthetic_user_0194,2024,Fusion Energy Sciences,UNDRGRAD
synthetic_repo_055,synthetic_user_0329,2024,Fusion Energy Sciences,PROSTAFF
synthetic_repo_055,synthetic_user_0369,2024,Fusion Energy Sciences,OTHER
synthetic_repo_055,synthetic_user_0632,2024,Fusion Energy Sciences,PROSTAFF
synthetic_repo_055,synthetic_user_0750,2024,Fusion Energy Sciences,SCIENTST
synthetic_repo_055,synthetic_user_0769,2024,Fusion Energy Sciences,SCIENTST
synthetic_repo_055,synthetic_user_0869,2024,Fusion Energy Sciences,GRADUATE
synthetic_repo_055,synthetic_user_0969,2024,Fusion Energy Sciences,POSTDOC
synthetic_repo_055,synthetic_user_0995,2024,Fusion Energy Sciences,FACULTY
synthetic_repo_055,synthetic_user_1009,2024,Fusion Energy Sciences,FACULTY
synthetic_repo_055,synthetic_user_1123,2024,Fusion Energy Sciences,FACULTY
synthetic_repo_055,synthetic_user_1152,2024,Fusion Energy Sciences,PROSTAFF
synthetic_repo_055,synthetic_user_1157,2024,Fusion Energy Sciences,GRADUATE
synthetic_repo_055,synthetic_user_1162,2024,Fusion Energy Sciences,SCIENTST
synthetic_repo_055,synthetic_user_1175,2024,Fusion Energy Sciences,GRADUATE
synthetic_repo_056,synthetic_user_0289,2024,Fusion Energy Sciences,SCIENTST
synthetic_repo_056,synthetic_user_0315,2024,Fusion Energy Sciences,POSTDOC
synthetic_repo_056,synthetic_user_0326,2024,Fusion Energy Sciences,SCIENTST
synthetic_repo_056,synthetic_user_0411,2024,Fusion Energy Sciences,POSTDOC
synthetic_repo_056,synthetic_user_0495,2024,Fusion Energy Sciences,SCIENTST
synthetic_repo_056,synthetic_user_0542,2024,Fusion Energy Sciences,SCIENTST
synthetic_repo_056,synthetic_user_0552,2024,Fusion Energy Sciences,UNDRGRAD
synthetic_repo_056,synthetic_user_0598,2024,Fusion Energy Sciences,SCIENTST
synthetic_repo_056,synthetic_user_0628,2024,Fusion Energy Sciences,OTHER
synthetic_repo_056,synthetic_user_0632,2024,Fusion Energy Sciences,PROSTAFF
synthetic_repo_056,synthetic_user_0792,2024,Fusion Energy Sciences,PROSTAFF
synthetic_repo_056,synthetic_user_0851,2024,Fusion Energy Sciences,GRADUATE
synthetic_repo_056,synthetic_user_0869,2024,Fusion Energy Sciences,GRADUATE
synthetic_repo_056,synthetic_user_1008,2024,Fusion Energy Sciences,FACULTY
synthetic_repo_056,synthetic_user_1065,2024,Fusion Energy Sciences,FACULTY
synthetic_repo_056,synthetic_user_1123,2024,Fusion Energy Sciences,FACULTY
synthetic_repo_056,synthetic_user_1157,2024,Fusion Energy Sciences,GRADUATE
synthetic_repo_056,synthetic_user_1162,2024,Fusion Energy Sciences,SCIENTST
synthetic_repo_057,synthetic_user_0107,2024,Fusion Energy Sciences,PROSTAFF
synthetic_repo_057,synthetic_user_0130,2024,Fusion Energy Sciences,GRADUATE
synthetic_repo_057,synthetic_user_0229,2024,Fusion Energy Sciences,POSTDOC
synthetic_repo_057,synthetic_user_0326,2024,Fusion Energy Sciences,SCIENTST
synthetic_repo_057,synthetic_user_0411,2024,Fusion Energy Sciences,POSTDOC
synthetic_repo_057,synthetic_user_0421,2024,Fusion Energy Sciences,POSTDOC
synthetic_repo_057,synthetic_user_0491,2024,Fusion Energy Sciences,POSTDOC
synthetic_repo_057,synthetic_user_0552,2024,Fusion Energy Sciences,UNDRGRAD
synthetic_repo_057,synthetic_user_0579,2024,Fusion Energy Sciences,GRADUATE
synthetic_repo_057,synthetic_user_0585,2024,Fusion Energy Sciences,GRADUATE
synthetic_repo_057,synthetic_user_0617,2024,Fusion Energy Sciences,GRADUATE
synthetic_repo_057,synthetic_user_0632,2024,Fusion Energy Sciences,PROSTAFF
synthetic_repo_057,synthetic_user_0750,2024,Fusion Energy Sciences,SCIENTST
synthetic_repo_057,synthetic_user_0805,2024,Fusion Energy Sciences,FACULTY
synthetic_repo_057,synthetic_user_0869,2024,Fusion Energy Sciences,GRADUATE
synthetic_repo_057,synthetic_user_0969,2024,Fusion Energy Sciences,POSTDOC
synthetic_repo_057,synthetic_user_0995,2024,Fusion Energy Sciences,FACULTY
synthetic_repo_057,synthetic_user_1065,2024,Fusion Energy Sciences,FACULTY
synthetic_repo_057,synthetic_user_1123,2024,Fusion Energy Sciences,FACULTY
synthetic_repo_057,synthetic_user_1175,2024,Fusion Energy Sciences,GRADUATE
synthetic_repo_058,synthetic_user_0031,2024,Fusion Energy Sciences,FACULTY
synthetic_repo_058,synthetic_user_0107,2024,Fusion Energy Sciences,PROSTAFF
synthetic_repo_058,synthetic_user_0249,2024,Fusion Energy Sciences,PROSTAFF
synthetic_repo_058,synthetic_user_0315,2024,Fusion Energy Sciences,POSTDOC
synthetic_repo_058,synthetic_user_0369,2024,Fusion Energy Sciences,OTHER
synthetic_repo_058,synthetic_user_0411,2024,Fusion Energy Sciences,POSTDOC
synthetic_repo_058,synthetic_user_0421,2024,Fusion Energy Sciences,POSTDOC
synthetic_repo_058,synthetic_user_0468,2024,Fusion Energy Sciences,NONE
synthetic_repo_058,synthetic_user_0495,2024,Fusion Energy Sciences,SCIENTST
synthetic_repo_058,synthetic_user_0516,2024,Fusion Energy Sciences,FACULTY
synthetic_repo_058,synthetic_user_0530,2024,Fusion Energy Sciences,SCIENTST
synthetic_repo_058,synthetic_user_0552,2024,Fusion Energy Sciences,UNDRGRAD
synthetic_repo_058,synthetic_user_0566,2024,Fusion Energy Sciences,UNDRGRAD
synthetic_repo_058,synthetic_user_0579,2024,Fusion Energy Sciences,GRADUATE
synthetic_repo_058,synthetic_user_0585,2024,Fusion Energy Sciences,GRADUATE
synthetic_repo_058,synthetic_user_0632,2024,Fusion Energy Sciences,PROSTAFF
synthetic_repo_058,synthetic_user_0750,2024,Fusion Energy Sciences,SCIENTST
synthetic_repo_058,synthetic_user_0786,2024,Fusion Energy Sciences,UNDRGRAD
synthetic_repo_058,synthetic_user_0869,2024,Fusion Energy Sciences,GRADUATE
synthetic_repo_058,synthetic_user_1014,2024,Fusion Energy Sciences,SCIENTST
synthetic_repo_058,synthetic_user_1079,2024,Fusion Energy Sciences,FACULTY
synthetic_repo_058,synthetic_user_1175,2024,Fusion Energy Sciences,GRADUATE
synthetic_repo_059,synthetic_user_0031,2024,Fusion Energy Sciences,FACULTY
synthetic_repo_059,synthetic_user_0107,2024,Fusion Energy Sciences,PROSTAFF
synthetic_repo_059,synthetic_user_0130,2024,Fusion Energy Sciences,GRADUATE
synthetic_repo_059,synthetic_user_0227,2024,Fusion Energy Sciences,NONE
